2025-08-09 15:22:15 | INFO     | backend.app.database.mysql_database:init_database:50 | ✅ Database 'allerscan_db' created/verified
2025-08-10 14:46:19 | INFO     | app.database.allergen_database:_initialize_connection:79 | ✅ Database connection established: localhost:3306/allerscan_db
2025-08-10 14:46:19 | INFO     | app.database.allergen_database:_create_tables:130 | ✅ Database tables created/verified successfully
2025-08-10 14:46:19 | INFO     | app.main:lifespan:29 | 🚀 AllerScan API starting up...
2025-08-10 14:46:19 | INFO     | app.main:lifespan:34 | 📚 Training model from dataset Excel sesuai script notebook dosen...
2025-08-10 14:46:19 | INFO     | app.models.inference.predictor:load_and_train_model:62 | Loading dataset dan training SVM + AdaBoost model sesuai script dosen...
2025-08-10 14:46:19 | INFO     | app.models.inference.predictor:load_and_train_model:83 | Loading dataset dari: data/raw/Dataset Bahan Makanan & Alergen.xlsx
2025-08-10 14:46:19 | INFO     | app.models.inference.predictor:load_and_train_model:95 | Dataset loaded: shape (399, 8), columns: ['Nama Produk Makanan', 'Bahan Utama', 'Pemanis', 'Lemak/Minyak', 'Penyedap Rasa', 'Alergen', 'Prediksi', 'Keterangan']
2025-08-10 14:46:19 | INFO     | app.models.inference.predictor:load_and_train_model:117 | Training categories stored for OOV detection: 6 categories
2025-08-10 14:46:19 | INFO     | app.models.inference.predictor:load_and_train_model:124 | One-hot encoding completed: 623 features
2025-08-10 14:46:19 | INFO     | app.models.inference.predictor:load_and_train_model:125 | Label encoding completed: 2 classes: ['Mengandung Alergen', 'Tidak Mengandung Alergen']
2025-08-10 14:46:35 | INFO     | app.models.inference.predictor:load_and_train_model:137 | 📊 Cross Validation Accuracy (K=10): 93.74%
2025-08-10 14:46:35 | INFO     | app.models.inference.predictor:load_and_train_model:138 | 📊 CV Score Details: min=0.900, max=1.000, std=0.030
2025-08-10 14:46:40 | INFO     | app.core.logger:log_model_loaded:81 | ✅ ML models loaded successfully
2025-08-10 14:46:40 | INFO     | app.models.inference.predictor:load_and_train_model:146 | ✅ SVM + AdaBoost model trained successfully sesuai script dosen (FIXED)
2025-08-10 14:46:40 | INFO     | app.models.inference.predictor:load_and_train_model:147 | 🔢 Features: 623
2025-08-10 14:46:40 | INFO     | app.models.inference.predictor:load_and_train_model:148 | 📋 Samples: 399
2025-08-10 14:46:40 | INFO     | app.models.inference.predictor:load_and_train_model:149 | 🎯 Target classes: ['Mengandung Alergen', 'Tidak Mengandung Alergen']
2025-08-10 14:46:40 | INFO     | app.main:lifespan:38 | ✅ SVM + AdaBoost model loaded successfully from dataset
2025-08-10 14:46:40 | INFO     | app.main:lifespan:40 | 📊 Model Info: SVM + AdaBoost (sesuai script dosen - FIXED)
2025-08-10 14:46:40 | INFO     | app.main:lifespan:41 | 🎯 Features: 623
2025-08-10 14:46:40 | INFO     | app.main:lifespan:42 | 📋 Samples: 399
2025-08-10 14:46:40 | INFO     | app.main:lifespan:43 | 🔍 CV Accuracy: 0.937371794871795
2025-08-10 14:49:38 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 5/66 records (page 1/14)
2025-08-10 14:49:38 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 14:49:38 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 5 records (1-5 of 66)
2025-08-10 14:52:17 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 5/66 records (page 2/14)
2025-08-10 14:52:17 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 14:52:17 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 2 with 5 records (6-10 of 66)
2025-08-10 14:52:50 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 5/66 records (page 1/14)
2025-08-10 14:52:50 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 14:52:50 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 5 records (1-5 of 66)
2025-08-10 14:52:50 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 5/66 records (page 2/14)
2025-08-10 14:52:50 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 14:52:50 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 2 with 5 records (6-10 of 66)
2025-08-10 14:52:50 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 5/66 records (page 3/14)
2025-08-10 14:52:50 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 14:52:50 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 3 with 5 records (11-15 of 66)
2025-08-10 14:52:50 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 5/66 records (page 13/14)
2025-08-10 14:52:50 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 14:52:50 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 13 with 5 records (61-65 of 66)
2025-08-10 14:52:50 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 1/66 records (page 14/14)
2025-08-10 14:52:50 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 14:52:50 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 14 with 1 records (66-66 of 66)
2025-08-10 14:53:25 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 14:53:25 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 66/66 records (page 1/1)
2025-08-10 14:53:25 | ERROR    | app.api.v1.routes.dataset_clean:error_response:52 | Dataset API Error [500]: Failed to calculate statistics: 'str' object has no attribute 'get'
2025-08-10 14:56:38 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 14:56:38 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 66/66 records (page 1/1)
2025-08-10 14:56:38 | ERROR    | app.api.v1.routes.dataset_clean:error_response:52 | Dataset API Error [500]: Failed to calculate statistics: 'str' object has no attribute 'get'
2025-08-10 14:57:32 | INFO     | app.main:lifespan:55 | 🛑 AllerScan API shutting down...
2025-08-10 14:57:34 | INFO     | app.database.mysql_database:init_database:50 | ✅ Database 'allerscan_db' created/verified
2025-08-10 14:57:34 | INFO     | app.database.mysql_database:_create_tables:133 | ✅ All MySQL tables created successfully
2025-08-10 14:57:34 | INFO     | app.database.mysql_database:init_database:64 | ✅ MySQL database initialized successfully
2025-08-10 14:57:34 | INFO     | app.database.allergen_database:_initialize_connection:79 | ✅ Database connection established: localhost:3306/allerscan_db
2025-08-10 14:57:34 | INFO     | app.database.allergen_database:_create_tables:130 | ✅ Database tables created/verified successfully
2025-08-10 14:57:34 | INFO     | app.main:lifespan:29 | 🚀 AllerScan API starting up...
2025-08-10 14:57:34 | INFO     | app.main:lifespan:34 | 📚 Training model from dataset Excel sesuai script notebook dosen...
2025-08-10 14:57:34 | INFO     | app.models.inference.predictor:load_and_train_model:62 | Loading dataset dan training SVM + AdaBoost model sesuai script dosen...
2025-08-10 14:57:34 | INFO     | app.models.inference.predictor:load_and_train_model:83 | Loading dataset dari: data/raw/Dataset Bahan Makanan & Alergen.xlsx
2025-08-10 14:57:35 | INFO     | app.models.inference.predictor:load_and_train_model:95 | Dataset loaded: shape (399, 8), columns: ['Nama Produk Makanan', 'Bahan Utama', 'Pemanis', 'Lemak/Minyak', 'Penyedap Rasa', 'Alergen', 'Prediksi', 'Keterangan']
2025-08-10 14:57:35 | INFO     | app.models.inference.predictor:load_and_train_model:117 | Training categories stored for OOV detection: 6 categories
2025-08-10 14:57:35 | INFO     | app.models.inference.predictor:load_and_train_model:124 | One-hot encoding completed: 623 features
2025-08-10 14:57:35 | INFO     | app.models.inference.predictor:load_and_train_model:125 | Label encoding completed: 2 classes: ['Mengandung Alergen', 'Tidak Mengandung Alergen']
2025-08-10 14:57:50 | INFO     | app.models.inference.predictor:load_and_train_model:137 | 📊 Cross Validation Accuracy (K=10): 93.74%
2025-08-10 14:57:50 | INFO     | app.models.inference.predictor:load_and_train_model:138 | 📊 CV Score Details: min=0.900, max=1.000, std=0.030
2025-08-10 14:57:56 | INFO     | app.core.logger:log_model_loaded:81 | ✅ ML models loaded successfully
2025-08-10 14:57:56 | INFO     | app.models.inference.predictor:load_and_train_model:146 | ✅ SVM + AdaBoost model trained successfully sesuai script dosen (FIXED)
2025-08-10 14:57:56 | INFO     | app.models.inference.predictor:load_and_train_model:147 | 🔢 Features: 623
2025-08-10 14:57:56 | INFO     | app.models.inference.predictor:load_and_train_model:148 | 📋 Samples: 399
2025-08-10 14:57:56 | INFO     | app.models.inference.predictor:load_and_train_model:149 | 🎯 Target classes: ['Mengandung Alergen', 'Tidak Mengandung Alergen']
2025-08-10 14:57:56 | INFO     | app.main:lifespan:38 | ✅ SVM + AdaBoost model loaded successfully from dataset
2025-08-10 14:57:56 | INFO     | app.main:lifespan:40 | 📊 Model Info: SVM + AdaBoost (sesuai script dosen - FIXED)
2025-08-10 14:57:56 | INFO     | app.main:lifespan:41 | 🎯 Features: 623
2025-08-10 14:57:56 | INFO     | app.main:lifespan:42 | 📋 Samples: 399
2025-08-10 14:57:56 | INFO     | app.main:lifespan:43 | 🔍 CV Accuracy: 0.937371794871795
2025-08-10 14:57:56 | INFO     | app.main:lifespan:55 | 🛑 AllerScan API shutting down...
2025-08-10 14:57:58 | INFO     | app.database.mysql_database:init_database:50 | ✅ Database 'allerscan_db' created/verified
2025-08-10 14:57:58 | INFO     | app.database.mysql_database:_create_tables:133 | ✅ All MySQL tables created successfully
2025-08-10 14:57:58 | INFO     | app.database.mysql_database:init_database:64 | ✅ MySQL database initialized successfully
2025-08-10 14:57:58 | INFO     | app.database.allergen_database:_initialize_connection:79 | ✅ Database connection established: localhost:3306/allerscan_db
2025-08-10 14:57:58 | INFO     | app.database.allergen_database:_create_tables:130 | ✅ Database tables created/verified successfully
2025-08-10 14:57:58 | INFO     | app.main:lifespan:29 | 🚀 AllerScan API starting up...
2025-08-10 14:57:58 | INFO     | app.main:lifespan:34 | 📚 Training model from dataset Excel sesuai script notebook dosen...
2025-08-10 14:57:58 | INFO     | app.models.inference.predictor:load_and_train_model:62 | Loading dataset dan training SVM + AdaBoost model sesuai script dosen...
2025-08-10 14:57:58 | INFO     | app.models.inference.predictor:load_and_train_model:83 | Loading dataset dari: data/raw/Dataset Bahan Makanan & Alergen.xlsx
2025-08-10 14:57:58 | INFO     | app.models.inference.predictor:load_and_train_model:95 | Dataset loaded: shape (399, 8), columns: ['Nama Produk Makanan', 'Bahan Utama', 'Pemanis', 'Lemak/Minyak', 'Penyedap Rasa', 'Alergen', 'Prediksi', 'Keterangan']
2025-08-10 14:57:58 | INFO     | app.models.inference.predictor:load_and_train_model:117 | Training categories stored for OOV detection: 6 categories
2025-08-10 14:57:58 | INFO     | app.models.inference.predictor:load_and_train_model:124 | One-hot encoding completed: 623 features
2025-08-10 14:57:58 | INFO     | app.models.inference.predictor:load_and_train_model:125 | Label encoding completed: 2 classes: ['Mengandung Alergen', 'Tidak Mengandung Alergen']
2025-08-10 14:58:13 | INFO     | app.models.inference.predictor:load_and_train_model:137 | 📊 Cross Validation Accuracy (K=10): 93.74%
2025-08-10 14:58:13 | INFO     | app.models.inference.predictor:load_and_train_model:138 | 📊 CV Score Details: min=0.900, max=1.000, std=0.030
2025-08-10 14:58:18 | INFO     | app.core.logger:log_model_loaded:81 | ✅ ML models loaded successfully
2025-08-10 14:58:18 | INFO     | app.models.inference.predictor:load_and_train_model:146 | ✅ SVM + AdaBoost model trained successfully sesuai script dosen (FIXED)
2025-08-10 14:58:18 | INFO     | app.models.inference.predictor:load_and_train_model:147 | 🔢 Features: 623
2025-08-10 14:58:18 | INFO     | app.models.inference.predictor:load_and_train_model:148 | 📋 Samples: 399
2025-08-10 14:58:18 | INFO     | app.models.inference.predictor:load_and_train_model:149 | 🎯 Target classes: ['Mengandung Alergen', 'Tidak Mengandung Alergen']
2025-08-10 14:58:18 | INFO     | app.main:lifespan:38 | ✅ SVM + AdaBoost model loaded successfully from dataset
2025-08-10 14:58:18 | INFO     | app.main:lifespan:40 | 📊 Model Info: SVM + AdaBoost (sesuai script dosen - FIXED)
2025-08-10 14:58:18 | INFO     | app.main:lifespan:41 | 🎯 Features: 623
2025-08-10 14:58:18 | INFO     | app.main:lifespan:42 | 📋 Samples: 399
2025-08-10 14:58:18 | INFO     | app.main:lifespan:43 | 🔍 CV Accuracy: 0.937371794871795
2025-08-10 14:58:32 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 14:58:32 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 66/66 records (page 1/1)
2025-08-10 14:58:32 | INFO     | app.api.v1.routes.dataset_clean:get_dataset_statistics:236 | 📈 Dataset statistics calculated and served
2025-08-10 15:00:09 | INFO     | app.api.v1.routes.auth:login:144 | Admin login successful: admin
2025-08-10 15:00:12 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 50/66 records (page 1/2)
2025-08-10 15:00:12 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:00:12 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 50 records (1-50 of 66)
2025-08-10 15:00:18 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 50/66 records (page 1/2)
2025-08-10 15:00:18 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:00:18 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 50 records (1-50 of 66)
2025-08-10 15:00:20 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 50/66 records (page 1/2)
2025-08-10 15:00:20 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:00:20 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 50 records (1-50 of 66)
2025-08-10 15:00:27 | INFO     | app.main:lifespan:55 | 🛑 AllerScan API shutting down...
2025-08-10 15:00:30 | INFO     | app.database.mysql_database:init_database:50 | ✅ Database 'allerscan_db' created/verified
2025-08-10 15:00:30 | INFO     | app.database.mysql_database:_create_tables:133 | ✅ All MySQL tables created successfully
2025-08-10 15:00:30 | INFO     | app.database.mysql_database:init_database:64 | ✅ MySQL database initialized successfully
2025-08-10 15:00:30 | INFO     | app.database.allergen_database:_initialize_connection:79 | ✅ Database connection established: localhost:3306/allerscan_db
2025-08-10 15:00:30 | INFO     | app.database.allergen_database:_create_tables:130 | ✅ Database tables created/verified successfully
2025-08-10 15:00:30 | INFO     | app.main:lifespan:29 | 🚀 AllerScan API starting up...
2025-08-10 15:00:30 | INFO     | app.main:lifespan:34 | 📚 Training model from dataset Excel sesuai script notebook dosen...
2025-08-10 15:00:30 | INFO     | app.models.inference.predictor:load_and_train_model:62 | Loading dataset dan training SVM + AdaBoost model sesuai script dosen...
2025-08-10 15:00:30 | INFO     | app.models.inference.predictor:load_and_train_model:83 | Loading dataset dari: data/raw/Dataset Bahan Makanan & Alergen.xlsx
2025-08-10 15:00:30 | INFO     | app.models.inference.predictor:load_and_train_model:95 | Dataset loaded: shape (399, 8), columns: ['Nama Produk Makanan', 'Bahan Utama', 'Pemanis', 'Lemak/Minyak', 'Penyedap Rasa', 'Alergen', 'Prediksi', 'Keterangan']
2025-08-10 15:00:30 | INFO     | app.models.inference.predictor:load_and_train_model:117 | Training categories stored for OOV detection: 6 categories
2025-08-10 15:00:30 | INFO     | app.models.inference.predictor:load_and_train_model:124 | One-hot encoding completed: 623 features
2025-08-10 15:00:30 | INFO     | app.models.inference.predictor:load_and_train_model:125 | Label encoding completed: 2 classes: ['Mengandung Alergen', 'Tidak Mengandung Alergen']
2025-08-10 15:00:46 | INFO     | app.models.inference.predictor:load_and_train_model:137 | 📊 Cross Validation Accuracy (K=10): 93.74%
2025-08-10 15:00:46 | INFO     | app.models.inference.predictor:load_and_train_model:138 | 📊 CV Score Details: min=0.900, max=1.000, std=0.030
2025-08-10 15:00:51 | INFO     | app.core.logger:log_model_loaded:81 | ✅ ML models loaded successfully
2025-08-10 15:00:51 | INFO     | app.models.inference.predictor:load_and_train_model:146 | ✅ SVM + AdaBoost model trained successfully sesuai script dosen (FIXED)
2025-08-10 15:00:51 | INFO     | app.models.inference.predictor:load_and_train_model:147 | 🔢 Features: 623
2025-08-10 15:00:51 | INFO     | app.models.inference.predictor:load_and_train_model:148 | 📋 Samples: 399
2025-08-10 15:00:51 | INFO     | app.models.inference.predictor:load_and_train_model:149 | 🎯 Target classes: ['Mengandung Alergen', 'Tidak Mengandung Alergen']
2025-08-10 15:00:51 | INFO     | app.main:lifespan:38 | ✅ SVM + AdaBoost model loaded successfully from dataset
2025-08-10 15:00:51 | INFO     | app.main:lifespan:40 | 📊 Model Info: SVM + AdaBoost (sesuai script dosen - FIXED)
2025-08-10 15:00:51 | INFO     | app.main:lifespan:41 | 🎯 Features: 623
2025-08-10 15:00:51 | INFO     | app.main:lifespan:42 | 📋 Samples: 399
2025-08-10 15:00:51 | INFO     | app.main:lifespan:43 | 🔍 CV Accuracy: 0.937371794871795
2025-08-10 15:05:51 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 5/66 records (page 1/14)
2025-08-10 15:05:51 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:05:51 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 5 records (1-5 of 66)
2025-08-10 15:06:24 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 5/66 records (page 2/14)
2025-08-10 15:06:24 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:06:24 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 2 with 5 records (6-10 of 66)
2025-08-10 15:07:29 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 5/66 records (page 1/14)
2025-08-10 15:07:29 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:07:29 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 5 records (1-5 of 66)
2025-08-10 15:08:07 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 5/66 records (page 2/14)
2025-08-10 15:08:07 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:08:07 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 2 with 5 records (6-10 of 66)
2025-08-10 15:09:41 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 25/66 records (page 1/3)
2025-08-10 15:09:41 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:09:41 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 25 records (1-25 of 66)
2025-08-10 15:10:24 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 25/66 records (page 2/3)
2025-08-10 15:10:24 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:10:24 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 2 with 25 records (26-50 of 66)
2025-08-10 15:16:25 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 25/66 records (page 1/3)
2025-08-10 15:16:25 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:16:25 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 25 records (1-25 of 66)
2025-08-10 15:16:47 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 25/66 records (page 2/3)
2025-08-10 15:16:47 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:16:47 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 2 with 25 records (26-50 of 66)
2025-08-10 15:19:30 | INFO     | app.main:lifespan:55 | 🛑 AllerScan API shutting down...
2025-08-10 15:19:34 | INFO     | app.database.mysql_database:init_database:50 | ✅ Database 'allerscan_db' created/verified
2025-08-10 15:19:34 | INFO     | app.database.mysql_database:_create_tables:133 | ✅ All MySQL tables created successfully
2025-08-10 15:19:34 | INFO     | app.database.mysql_database:init_database:64 | ✅ MySQL database initialized successfully
2025-08-10 15:19:34 | INFO     | app.database.allergen_database:_initialize_connection:79 | ✅ Database connection established: localhost:3306/allerscan_db
2025-08-10 15:19:34 | INFO     | app.database.allergen_database:_create_tables:130 | ✅ Database tables created/verified successfully
2025-08-10 15:19:34 | INFO     | app.main:lifespan:29 | 🚀 AllerScan API starting up...
2025-08-10 15:19:34 | INFO     | app.main:lifespan:34 | 📚 Training model from dataset Excel sesuai script notebook dosen...
2025-08-10 15:19:34 | INFO     | app.models.inference.predictor:load_and_train_model:62 | Loading dataset dan training SVM + AdaBoost model sesuai script dosen...
2025-08-10 15:19:34 | INFO     | app.models.inference.predictor:load_and_train_model:83 | Loading dataset dari: data/raw/Dataset Bahan Makanan & Alergen.xlsx
2025-08-10 15:19:34 | INFO     | app.models.inference.predictor:load_and_train_model:95 | Dataset loaded: shape (399, 8), columns: ['Nama Produk Makanan', 'Bahan Utama', 'Pemanis', 'Lemak/Minyak', 'Penyedap Rasa', 'Alergen', 'Prediksi', 'Keterangan']
2025-08-10 15:19:34 | INFO     | app.models.inference.predictor:load_and_train_model:117 | Training categories stored for OOV detection: 6 categories
2025-08-10 15:19:34 | INFO     | app.models.inference.predictor:load_and_train_model:124 | One-hot encoding completed: 623 features
2025-08-10 15:19:34 | INFO     | app.models.inference.predictor:load_and_train_model:125 | Label encoding completed: 2 classes: ['Mengandung Alergen', 'Tidak Mengandung Alergen']
2025-08-10 15:19:50 | INFO     | app.models.inference.predictor:load_and_train_model:137 | 📊 Cross Validation Accuracy (K=10): 93.74%
2025-08-10 15:19:50 | INFO     | app.models.inference.predictor:load_and_train_model:138 | 📊 CV Score Details: min=0.900, max=1.000, std=0.030
2025-08-10 15:19:55 | INFO     | app.core.logger:log_model_loaded:81 | ✅ ML models loaded successfully
2025-08-10 15:19:55 | INFO     | app.models.inference.predictor:load_and_train_model:146 | ✅ SVM + AdaBoost model trained successfully sesuai script dosen (FIXED)
2025-08-10 15:19:55 | INFO     | app.models.inference.predictor:load_and_train_model:147 | 🔢 Features: 623
2025-08-10 15:19:55 | INFO     | app.models.inference.predictor:load_and_train_model:148 | 📋 Samples: 399
2025-08-10 15:19:55 | INFO     | app.models.inference.predictor:load_and_train_model:149 | 🎯 Target classes: ['Mengandung Alergen', 'Tidak Mengandung Alergen']
2025-08-10 15:19:55 | INFO     | app.main:lifespan:38 | ✅ SVM + AdaBoost model loaded successfully from dataset
2025-08-10 15:19:55 | INFO     | app.main:lifespan:40 | 📊 Model Info: SVM + AdaBoost (sesuai script dosen - FIXED)
2025-08-10 15:19:55 | INFO     | app.main:lifespan:41 | 🎯 Features: 623
2025-08-10 15:19:55 | INFO     | app.main:lifespan:42 | 📋 Samples: 399
2025-08-10 15:19:55 | INFO     | app.main:lifespan:43 | 🔍 CV Accuracy: 0.937371794871795
2025-08-10 15:20:37 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 25/66 records (page 1/3)
2025-08-10 15:20:37 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:20:37 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 25 records (1-25 of 66)
2025-08-10 15:21:14 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 25/66 records (page 2/3)
2025-08-10 15:21:14 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:21:14 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 2 with 25 records (26-50 of 66)
2025-08-10 15:24:07 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 25/66 records (page 1/3)
2025-08-10 15:24:07 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:24:07 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 25 records (1-25 of 66)
2025-08-10 15:24:07 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 25/66 records (page 2/3)
2025-08-10 15:24:07 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:24:07 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 2 with 25 records (26-50 of 66)
2025-08-10 15:24:07 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 16/66 records (page 3/3)
2025-08-10 15:24:08 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:24:08 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 3 with 16 records (51-66 of 66)
2025-08-10 15:25:40 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 25/66 records (page 1/3)
2025-08-10 15:25:40 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:25:40 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 25 records (1-25 of 66)
2025-08-10 15:26:55 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 50/66 records (page 1/2)
2025-08-10 15:26:55 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:26:55 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 50 records (1-50 of 66)
2025-08-10 15:26:58 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 50/66 records (page 1/2)
2025-08-10 15:26:58 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:26:58 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 50 records (1-50 of 66)
2025-08-10 15:27:23 | INFO     | app.api.v1.routes.auth:login:144 | Admin login successful: admin
2025-08-10 15:27:28 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 50/66 records (page 1/2)
2025-08-10 15:27:28 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:27:28 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 50 records (1-50 of 66)
2025-08-10 15:27:34 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 50/66 records (page 1/2)
2025-08-10 15:27:34 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
